participantId,condition,savedAt,completed,age,gender,profession,fluency,education,ai_use,ypc_02_answer,ypc_02_correct,ypc_02_confidence,ypc_03_answer,ypc_03_correct,ypc_03_confidence,ypc_05_answer,ypc_05_correct,ypc_05_confidence,ypc_06_answer,ypc_06_correct,ypc_06_confidence,car_racing_01_answer,car_racing_01_correct,car_racing_01_confidence,car_racing_02_answer,car_racing_02_correct,car_racing_02_confidence,car_racing_03_answer,car_racing_03_correct,car_racing_03_confidence,car_racing_05_answer,car_racing_05_correct,car_racing_05_confidence,graduation_party_01_answer,graduation_party_01_correct,graduation_party_01_confidence,graduation_party_05_answer,graduation_party_05_correct,graduation_party_05_confidence,graduation_party_06_answer,graduation_party_06_correct,graduation_party_06_confidence,graduation_party_07_answer,graduation_party_07_correct,graduation_party_07_confidence,n_correct,mean_confidence,metacog_sensitivity,sus_1,sus_2,sus_3,sus_4,sus_5,sus_6,sus_7,sus_8,sus_9,sus_10,sus_11,sus_aggregate,ueq_1,ueq_2,ueq_3,ueq_4,ueq_5,ueq_6,ueq_7,ueq_8,ueq_aggregate,tlx_1,tlx_2,tlx_3,tlx_4,tlx_5,tlx_6,tlx_aggregate,nfc_1,nfc_2,nfc_3,nfc_4,nfc_5,nfc_6,nfc_aggregate,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_aggregate,attn_instruction,attn_post,attn_sus,msgs_to_ai,pre_with_ai,pre_without_ai,pre_ai_alone,post_with_ai,post_without_ai,post_ai_alone,I usually double-checked AI-generated answers before relying on them.,The post task reflection shown in this study changed how I understand the task.,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","How, if at all, did the post task reflection changed the way you understand the task?","If you have any further comments about your interaction with the AI, please share them here."
69ef97b25c6d974beccd7e7b,reflection-task,2026-08-18T14:04:15.502712+00:00,True,25,['Woman'],Unemployed looking for work,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a month,D,1,89.0,A,0,85.0,A,1,90.0,D,0,90.0,D,1,91.0,B,0,92.0,B,1,89.0,D,0,91.0,B,1,89.0,A,1,79.0,D,1,82.0,D,0,89.0,7,88.0,-2.4,4.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,1.0,5.0,1.0,92.5,7.0,7.0,7.0,7.0,4.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,18.0,2.0,1.0,4.5,2.0,3.0,2.0,3.0,4.0,3.0,3.17,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,3.75,1,1,1,16,11,6,11,12,5,10,5,1,"I asked the AI to give the reasoning and working out behind it's given answer, which allowed me to verify it's method and if the answer was right or not.",It did not,N/A
6674bd2b56aae0985600d533,reflection-task,2026-08-18T14:06:12.385411+00:00,True,24,['Woman'],Teaching/Education,Native English speaker,Higher tertiary education degree (Master's level),About once a day,D,1,37.0,A,0,6.0,A,1,31.0,B,0,62.0,C,0,79.0,A,0,71.0,D,0,34.0,D,0,17.0,B,1,61.0,D,0,60.0,D,1,65.0,D,0,30.0,4,46.08,3.62,4.0,5.0,5.0,4.0,4.0,1.0,5.0,5.0,2.0,4.0,5.0,62.5,6.0,5.0,7.0,2.0,5.0,6.0,7.0,6.0,1.5,19.0,4.0,2.0,1.0,11.0,16.0,8.83,1.0,3.0,1.0,4.0,5.0,4.0,3.33,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,3.88,1,1,1,45,11,6,12,11,2,12,3,3,I used AI to check my answers on the rare occasion I figured them out on my own. Other times I relied solely on AI as the questions were worded strangely.,"Not really, I think I just struggled to understand the task questions.",
62d6f7750e080077c33e150b,reflection-task,2026-08-18T14:08:05.151641+00:00,True,36,['Woman'],teacher,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,C,0,98.0,A,0,98.0,A,1,100.0,B,0,99.0,D,1,97.0,B,0,97.0,B,1,99.0,A,1,89.0,B,1,50.0,D,0,98.0,B,0,99.0,D,0,99.0,5,93.58,-11.29,5.0,1.0,4.0,1.0,5.0,4.0,4.0,5.0,3.0,5.0,1.0,82.5,6.0,6.0,6.0,1.0,5.0,1.0,1.0,1.0,-0.62,14.0,2.0,5.0,16.0,15.0,1.0,8.83,5.0,5.0,2.0,4.0,3.0,2.0,3.5,5.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.25,1,1,1,30,12,5,9,10,5,6,5,2,i checked answers ,no.,
6778488c18ed28950c7012ae,reflection-task,2026-08-18T14:16:02.690541+00:00,True,21,['Woman'],Student,Native English speaker,Upper secondary school / High school,A few times a month,A,0,41.0,A,0,50.0,D,0,27.0,A,1,43.0,D,1,36.0,B,0,75.0,B,1,33.0,C,0,25.0,B,1,44.0,A,1,63.0,D,1,79.0,B,1,40.0,7,46.33,4.69,2.0,2.0,4.0,1.0,4.0,1.0,5.0,5.0,4.0,5.0,1.0,77.5,6.0,2.0,6.0,1.0,3.0,3.0,5.0,4.0,-0.25,16.0,1.0,8.0,15.0,14.0,15.0,11.5,3.0,4.0,4.0,4.0,3.0,3.0,2.83,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1,1,1,24,9,1,10,11,4,11,3,2,,,
62c5d0a30d24dacc10d5ad1b,reflection-task,2026-08-18T14:32:39.940545+00:00,True,35,['Man'],Commercial Manager,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,C,0,95.0,A,0,57.0,D,0,83.0,C,0,57.0,D,1,87.0,B,0,85.0,C,0,53.0,A,1,74.0,B,1,69.0,D,0,81.0,D,1,85.0,D,0,72.0,4,74.83,5.88,3.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,2.0,4.0,2.0,72.5,6.0,6.0,5.0,5.0,5.0,5.0,4.0,3.0,0.88,16.0,5.0,10.0,14.0,17.0,15.0,12.83,2.0,3.0,2.0,3.0,4.0,3.0,3.17,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.5,1,1,1,33,7,5,7,6,3,5,4,3,,,
69fc78f4d53d5c9d17e65e46,reflection-task,2026-08-18T14:36:52.443600+00:00,True,22,['Man'],Graduate flood risk consultant,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,D,1,74.0,A,0,73.0,A,1,72.0,C,0,77.0,D,1,73.0,D,0,77.0,B,1,77.0,B,0,78.0,C,0,68.0,D,0,77.0,B,0,76.0,D,0,74.0,4,74.67,-1.0,4.0,2.0,5.0,4.0,5.0,3.0,4.0,5.0,2.0,4.0,3.0,70.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,1.62,15.0,7.0,5.0,15.0,13.0,8.0,10.5,2.0,3.0,3.0,2.0,4.0,4.0,3.33,4.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,3.12,1,1,1,14,9,7,8,10,7,9,3,4,Ask the ai to double check itself,made me think more about how i came to that answer,
69f35ba359b095a706e557bb,reflection-task,2026-08-18T14:46:06.130971+00:00,True,20,['Man'],student,Native English speaker,Upper secondary school / High school,About once a week,D,1,76.0,B,1,73.0,D,0,66.0,A,1,69.0,D,1,66.0,B,0,80.0,D,0,78.0,A,1,74.0,B,1,69.0,D,0,80.0,D,1,68.0,D,0,78.0,7,73.08,-5.69,2.0,2.0,4.0,1.0,3.0,2.0,4.0,5.0,3.0,4.0,2.0,67.5,5.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0,-0.38,5.0,3.0,5.0,10.0,6.0,9.0,6.33,3.0,3.0,2.0,3.0,3.0,3.0,3.17,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.25,1,1,1,19,9,9,8,10,9,10,4,4,,,
6a0b69810f6ce3f1814295e2,reflection-task,2026-08-18T14:49:34.805738+00:00,True,24,['Woman'],Teacher,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,A,0,98.0,A,0,99.0,D,0,99.0,B,0,99.0,D,1,98.0,C,1,100.0,B,1,99.0,D,0,99.0,B,1,99.0,D,0,99.0,D,1,98.0,D,0,98.0,5,98.75,0.09,3.0,4.0,2.0,5.0,3.0,3.0,2.0,5.0,4.0,2.0,4.0,30.0,4.0,2.0,6.0,3.0,1.0,1.0,3.0,2.0,-1.25,20.0,2.0,20.0,14.0,15.0,19.0,15.0,5.0,2.0,2.0,4.0,3.0,2.0,3.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,4.75,1,1,1,20,12,8,7,12,2,8,4,2,"I wrote some information down as I started to compute some of the calculations for some scenarios, but realised that AI could do this much more efficiently and quickly. ",The post reflection made me realise how strong AI was compared other myself but it couldn't necessarily work things out properly without accurate human instruction. ,No further comments. 
6299f89b3e1728339a42725a,reflection-task,2026-08-18T15:22:06.105157+00:00,True,37,['Man'],Housing Officer,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,81.0,B,1,43.0,A,1,62.0,B,0,42.0,D,1,49.0,B,0,63.0,D,0,93.0,D,0,54.0,B,1,49.0,D,0,67.0,D,1,49.0,B,1,61.0,7,59.42,-7.51,4.0,2.0,4.0,3.0,3.0,2.0,3.0,5.0,2.0,5.0,1.0,72.5,4.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,-0.5,20.0,6.0,14.0,6.0,20.0,20.0,14.33,2.0,2.0,3.0,4.0,4.0,4.0,2.83,2.0,2.0,1.0,1.0,4.0,5.0,3.0,2.0,2.0,1,1,1,22,12,6,10,7,5,6,4,3,"I tried to manually calculate things with a pen and paper, and then compare to the AI response. ",Perhaps it was designed to test my capabilities and how much I would rely on AI when feeling overwhelmed.," I started to run out of time towards the end and even though I lacked confidence in the AI, I felt I had no option but to rely on it to complete the task, but this was stressful to me as I can't be certain that it was right, even after attemtping to check its logic, I did get confused frequently. In order to do this task properly, it would require 2-3 hours."
6a0588c47fa42e9df12e0ea9,reflection-task,2026-08-18T15:43:32.651379+00:00,True,29,['Woman'],Student,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,A,0,99.0,D,0,98.0,D,0,99.0,D,0,100.0,A,0,100.0,C,1,93.0,D,0,99.0,D,0,58.0,B,1,97.0,D,0,99.0,D,1,96.0,B,1,98.0,4,94.67,2.0,5.0,1.0,4.0,1.0,4.0,1.0,4.0,5.0,2.0,5.0,1.0,90.0,7.0,6.0,7.0,7.0,3.0,5.0,4.0,5.0,1.5,20.0,5.0,2.0,18.0,18.0,10.0,12.17,3.0,2.0,4.0,4.0,3.0,2.0,2.33,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,3.62,1,1,1,30,11,6,12,12,8,12,3,4,I tried to summarise the scenario first and they requested ai to verify my answers or determine the answer based on questions around the statement. ,It enphasised how much i relied on th AI ,
6a21c5e96d5713f8e005f63f,reflection-task,2026-08-18T15:50:03.147475+00:00,True,19,['Woman'],illustrator,Fully fluent,Vocational college degree,Less than once a month,A,0,27.0,B,1,100.0,A,1,57.0,B,0,92.0,D,1,100.0,B,0,100.0,B,1,59.0,B,0,34.0,B,1,81.0,A,1,75.0,B,0,56.0,B,1,100.0,7,73.42,19.91,4.0,2.0,4.0,1.0,3.0,2.0,5.0,5.0,2.0,4.0,2.0,77.5,7.0,7.0,7.0,7.0,4.0,5.0,5.0,5.0,1.88,20.0,6.0,6.0,6.0,13.0,20.0,11.83,1.0,1.0,4.0,3.0,2.0,2.0,1.83,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.75,1,1,1,31,7,3,10,7,0,12,4,2,,,
6a05b83fc83d531b41447965,reflection-task,2026-08-18T16:00:21.116606+00:00,True,20,['Man'],BSC degree student,Native English speaker,Vocational college degree,Several times a day,D,1,0.0,A,0,72.0,A,1,14.0,D,0,72.0,D,1,100.0,D,0,94.0,B,1,100.0,D,0,68.0,B,1,20.0,D,0,67.0,D,1,34.0,D,0,3.0,6,53.67,-18.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,-2.25,20.0,1.0,15.0,5.0,20.0,20.0,13.5,4.0,5.0,4.0,2.0,3.0,2.0,3.33,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1,0,1,72,9,7,12,4,4,0,5,5,I believe i spent more time challenging the AI becuase it provided random false facts than i did seeing if the statements were true ,After ignoring the Ai inputs i could then think of a solution that made sense to me,"The ai does not work on facts, it makes assumptions, assumes its correct without questions then it wont do anything to rectify it unless you call it out repeatedly"
5994d7d9c825cf0001d7dd30,reflection-task,2026-08-18T16:02:41.708278+00:00,True,43,['Woman'],librarian,Native English speaker,Higher tertiary education degree (Master's level),A few times a week,D,1,89.0,A,0,82.0,D,0,96.0,B,0,92.0,D,1,97.0,D,0,99.0,B,1,91.0,D,0,84.0,B,1,97.0,D,0,73.0,B,0,55.0,D,0,60.0,4,84.58,13.38,3.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,1.0,5.0,1.0,90.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,3.0,1.38,19.0,17.0,2.0,7.0,16.0,19.0,13.33,4.0,4.0,2.0,2.0,5.0,3.0,4.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,3.25,1,1,1,20,12,12,12,5,10,8,2,3,I started by double checking ten gave up,It didn't really as I didn't always read it,
66eada82e2a59d472d2dd086,reflection-task,2026-08-18T16:21:15.531797+00:00,True,21,['Woman'],marketing assistant,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,69.0,D,0,73.0,D,0,67.0,A,1,64.0,A,0,70.0,B,0,64.0,D,0,72.0,D,0,32.0,B,1,62.0,A,1,55.0,D,1,69.0,D,0,68.0,5,63.75,0.09,2.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,55.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,-0.62,15.0,1.0,14.0,13.0,14.0,9.0,11.0,3.0,3.0,3.0,3.0,4.0,3.0,3.17,3.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,3.25,1,1,1,19,10,8,10,8,7,10,5,1,came up with my answer first and then checked with the ai,it didnt,na
6a1e72ab2466d2972cce1610,reflection-task,2026-08-18T16:29:54.210078+00:00,True,59,['Man'],engineer,Native English speaker,Vocational college degree,Several times a day,D,1,94.0,C,0,92.0,A,1,94.0,B,0,87.0,D,1,98.0,B,0,97.0,B,1,93.0,A,1,88.0,B,1,83.0,D,0,96.0,D,1,94.0,B,1,92.0,8,92.33,-1.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,5.0,1.0,3.0,2.0,67.5,4.0,4.0,7.0,3.0,4.0,5.0,2.0,2.0,-0.12,18.0,16.0,12.0,14.0,14.0,18.0,15.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,1,1,1,41,8,2,11,12,1,9,1,1,I used the bot 100%,didnt,
60b7d053a787ce9076e74227,reflection-task,2026-08-18T16:35:46.148175+00:00,True,24,['Woman'],Teacher,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,A,0,100.0,C,0,99.0,D,0,99.0,D,0,100.0,D,1,99.0,B,0,99.0,D,0,99.0,D,0,100.0,B,1,100.0,D,0,98.0,B,0,99.0,A,0,100.0,2,99.33,0.2,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,100.0,6.0,7.0,7.0,7.0,5.0,6.0,5.0,5.0,2.0,10.0,2.0,7.0,18.0,7.0,5.0,8.17,2.0,2.0,4.0,4.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,5.0,4.38,1,1,1,18,12,4,12,12,0,12,1,4,I barely checked the answers as I fully trusted the AI's ability to answer the tasks correctly for me.,I think I am realising that the AI might not have been correct immediately and maybe if I pushed back it would've potentially changed its answer to some of them.,
69f47c9ad9e8281561903d39,reflection-task,2026-08-18T16:46:47.696431+00:00,True,49,['Woman'],Personal Assistant,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,D,1,100.0,C,0,99.0,D,0,100.0,A,1,97.0,D,1,100.0,C,1,98.0,B,1,97.0,A,1,100.0,B,1,98.0,D,0,100.0,D,1,98.0,D,0,98.0,8,98.75,-0.75,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,100.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,1.0,2.0,20.0,3.0,15.0,7.17,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,4.88,1,1,1,32,12,2,12,12,2,5,3,2,I didnt check the results,It made me re question whether what I was doing was right,None bar i'm worried about the effect this will have on jobs
6a1cb568ab1871e6d6041a6e,reflection-task,2026-08-18T17:25:29.999579+00:00,True,23,['Woman'],Student,Native English speaker,Vocational college degree,About once a week,D,1,76.0,A,0,82.0,A,1,76.0,D,0,67.0,D,1,73.0,C,1,57.0,A,0,71.0,D,0,89.0,A,0,42.0,D,0,75.0,D,1,39.0,D,0,43.0,5,65.83,-2.8,4.0,4.0,5.0,2.0,5.0,2.0,5.0,5.0,2.0,5.0,3.0,77.5,3.0,3.0,3.0,3.0,2.0,2.0,5.0,6.0,-0.62,20.0,18.0,11.0,9.0,13.0,20.0,15.17,1.0,1.0,5.0,5.0,1.0,5.0,1.67,4.0,5.0,5.0,3.0,5.0,2.0,5.0,4.0,4.38,1,1,1,26,8,2,6,8,1,10,3,2,"I did go back and double check, to improve I sometimes asked the ai to explain it simply ",it did really have an effect,
