participantId,condition,savedAt,completed,age,gender,profession,fluency,education,ai_use,ypc_02_answer,ypc_02_correct,ypc_02_confidence,ypc_03_answer,ypc_03_correct,ypc_03_confidence,ypc_05_answer,ypc_05_correct,ypc_05_confidence,ypc_06_answer,ypc_06_correct,ypc_06_confidence,car_racing_01_answer,car_racing_01_correct,car_racing_01_confidence,car_racing_02_answer,car_racing_02_correct,car_racing_02_confidence,car_racing_03_answer,car_racing_03_correct,car_racing_03_confidence,car_racing_05_answer,car_racing_05_correct,car_racing_05_confidence,graduation_party_01_answer,graduation_party_01_correct,graduation_party_01_confidence,graduation_party_05_answer,graduation_party_05_correct,graduation_party_05_confidence,graduation_party_06_answer,graduation_party_06_correct,graduation_party_06_confidence,graduation_party_07_answer,graduation_party_07_correct,graduation_party_07_confidence,n_correct,mean_confidence,metacog_sensitivity,sus_1,sus_2,sus_3,sus_4,sus_5,sus_6,sus_7,sus_8,sus_9,sus_10,sus_11,sus_aggregate,ueq_1,ueq_2,ueq_3,ueq_4,ueq_5,ueq_6,ueq_7,ueq_8,ueq_aggregate,tlx_1,tlx_2,tlx_3,tlx_4,tlx_5,tlx_6,tlx_aggregate,nfc_1,nfc_2,nfc_3,nfc_4,nfc_5,nfc_6,nfc_aggregate,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_aggregate,attn_instruction,attn_post,attn_sus,msgs_to_ai,pre_with_ai,pre_without_ai,pre_ai_alone,post_with_ai,post_without_ai,post_ai_alone,I usually double-checked AI-generated answers before relying on them.,The step by step reply shown in this study changed how I interacted with the AI.,The multiple alternatives reply helped me evaluate the AI’s answer more carefully.,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","How, if at all, did the multiple alternatives reply changed the way you interacted with the AI?","If you have any further comments about your interaction with the AI, please share them here."
6a12ff970973e1f8a4525760,ai,2026-07-21T12:53:54.404422+00:00,True,35,['Man'],Engineer,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,99.0,D,0,100.0,D,0,98.0,B,0,0.0,D,1,100.0,A,0,100.0,B,1,100.0,A,1,100.0,B,1,100.0,D,0,100.0,D,1,99.0,D,0,100.0,6,91.33,16.67,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,100.0,6.0,6.0,6.0,7.0,5.0,6.0,6.0,6.0,2.0,8.0,6.0,9.0,13.0,8.0,3.0,7.83,3.0,4.0,2.0,2.0,5.0,5.0,4.17,5.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,4.5,1,1,1,18,12,5,12,12,6,12,4,,,I provided the information and randomly asked ai to verify the answer provided to give me confidence.,,
69fbb24e37c5184dceacd07a,ai,2026-07-21T13:11:46.327897+00:00,True,34,['Woman'],English Tutor,Native English speaker,Higher tertiary education degree (Master's level),About once a week,B,0,80.0,C,0,81.0,D,0,72.0,A,1,79.0,D,1,57.0,B,0,56.0,D,0,84.0,D,0,60.0,B,1,84.0,A,1,77.0,D,1,74.0,A,0,72.0,5,73.0,2.06,3.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,2.0,3.0,2.0,70.0,6.0,5.0,6.0,6.0,4.0,5.0,4.0,5.0,1.12,13.0,1.0,10.0,16.0,10.0,8.0,9.67,3.0,2.0,3.0,4.0,3.0,4.0,2.83,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,1,1,1,16,10,4,7,8,5,6,3,,,"I read through the AI generated answers to double check that the answers given seemed to be correct and in line with what was being asked- but I will admit this type of strategic planning does not come naturally to me, so I did feel like I may have missed some errors if that AI did make any",,N/A
5a991dd86475f900019fe4b6,ai,2026-07-21T13:24:24.160868+00:00,True,47,['Woman'],Receptionist,Native English speaker,Vocational college degree,A few times a month,A,0,86.0,A,0,85.0,B,0,82.0,A,1,92.0,D,1,91.0,D,0,87.0,D,0,89.0,A,1,85.0,C,0,86.0,D,0,89.0,D,1,87.0,A,0,85.0,4,87.0,2.62,4.0,2.0,4.0,1.0,4.0,2.0,4.0,5.0,2.0,4.0,2.0,77.5,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,1.38,13.0,3.0,4.0,15.0,10.0,4.0,8.17,2.0,3.0,3.0,4.0,3.0,3.0,2.67,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.88,1,1,1,15,9,2,9,9,1,9,3,,,clarify in my questioning that we were using the same information or grid,,
676f730d7b956c6dc4eb2102,ai,2026-07-21T13:40:19.061220+00:00,True,32,['Man'],Healthcare Assistant,Native English speaker,Higher tertiary education degree (Master's level),About once a day,A,0,73.0,A,0,93.0,A,1,94.0,B,0,86.0,D,1,67.0,B,0,97.0,B,1,91.0,D,0,76.0,D,0,96.0,A,1,97.0,D,1,97.0,A,0,97.0,5,88.67,0.91,5.0,1.0,5.0,1.0,3.0,2.0,5.0,5.0,1.0,5.0,2.0,90.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.75,10.0,1.0,10.0,19.0,20.0,1.0,10.17,3.0,4.0,2.0,1.0,5.0,4.0,4.17,5.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,4.75,0,1,1,14,9,8,10,12,8,10,1,,,I gave the AI the source scenerio and and asked the questions based of the scenerio,,"Pretty interactive and fast at organizing, generally fun to use"
69e69e80bc8af64a9f5e8f2b,ai,2026-07-21T13:48:49.902637+00:00,True,19,['Woman'],tutor,Fully fluent,Upper secondary school / High school,Several times a day,D,1,27.0,A,0,67.0,A,1,61.0,A,1,69.0,A,0,96.0,B,0,61.0,B,1,65.0,A,1,93.0,B,1,93.0,D,0,78.0,D,1,43.0,A,0,69.0,7,68.5,-9.77,5.0,3.0,4.0,2.0,4.0,2.0,5.0,5.0,3.0,4.0,2.0,75.0,4.0,2.0,6.0,5.0,5.0,5.0,6.0,6.0,0.88,8.0,1.0,4.0,10.0,10.0,7.0,6.67,3.0,4.0,2.0,2.0,5.0,3.0,3.83,4.0,3.0,2.0,2.0,5.0,4.0,2.0,4.0,3.0,1,1,1,22,3,3,5,7,3,8,3,,,ask if it is sure/repeat the process again ,,
69f3476a557b6eb0c17cdfd3,ai,2026-07-16T11:08:25.869210+00:00,True,18,['Man'],Student,Native English speaker,Vocational college degree,A few times a month,A,0,53.0,C,0,54.0,D,0,42.0,A,1,41.0,D,1,79.0,B,0,75.0,B,1,73.0,D,0,45.0,B,1,83.0,D,0,75.0,B,0,82.0,D,0,68.0,4,64.17,7.25,2.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,1.0,4.0,1.0,87.5,5.0,6.0,6.0,6.0,4.0,4.0,4.0,3.0,0.75,12.0,2.0,7.0,12.0,8.0,9.0,8.33,4.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.62,1,1,1,17,10,5,9,10,5,10,4,,,"I would come to a rough conclusion before checking what the AI thought, and work through it logically if our conclusions differed. It tended to be correct from what I could tell.",,
55f6be3a32af74000b17021c,ai,2026-07-16T11:13:03.980048+00:00,True,48,['Woman'],teacher,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,C,0,97.0,C,0,98.0,A,1,99.0,D,0,97.0,D,1,98.0,B,0,99.0,D,0,98.0,D,0,96.0,B,1,98.0,A,1,98.0,D,1,97.0,D,0,100.0,5,97.92,0.14,4.0,1.0,5.0,1.0,4.0,2.0,4.0,5.0,4.0,4.0,1.0,80.0,7.0,7.0,7.0,6.0,5.0,6.0,6.0,4.0,2.0,18.0,2.0,5.0,17.0,9.0,6.0,9.5,3.0,3.0,2.0,4.0,4.0,3.0,3.17,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.62,1,0,1,16,8,8,7,12,8,9,4,,,asked ai and then checked the answer afterwards,,none
5e11ff6f814bba8816cca900,ai,2026-07-16T11:23:05.575689+00:00,True,37,['Woman'],Finance Analyst,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,D,1,53.0,A,0,52.0,D,0,50.0,B,0,51.0,D,1,51.0,D,0,51.0,D,0,51.0,D,0,51.0,B,1,50.0,A,1,52.0,D,1,53.0,B,1,47.0,6,51.0,0.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,60.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,12.0,1.0,10.0,10.0,10.0,1.0,7.33,4.0,4.0,1.0,1.0,4.0,4.0,4.33,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.88,1,1,1,16,12,12,12,12,12,12,3,,,I used AI to help me.,,
6a1ec8f64f05ec5575287664,ai,2026-07-16T11:37:54.199741+00:00,True,26,['Woman'],Operations Manager,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,94.0,A,0,87.0,D,0,95.0,B,0,58.0,D,1,100.0,C,1,100.0,B,1,87.0,A,1,79.0,B,1,98.0,D,0,97.0,D,1,98.0,A,0,68.0,7,88.42,12.71,1.0,5.0,1.0,1.0,2.0,4.0,3.0,5.0,5.0,1.0,2.0,27.5,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,-1.62,20.0,1.0,13.0,4.0,16.0,14.0,11.33,4.0,2.0,3.0,2.0,4.0,2.0,3.17,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.12,1,1,1,40,10,8,7,2,1,1,5,,,,,
6a19937f21bff5970fb45bf5,ai,2026-07-16T12:16:36.754909+00:00,True,38,['Woman'],Human Resources,Fully fluent,Higher tertiary education degree (Master's level),About once a day,D,1,75.0,A,0,83.0,D,0,62.0,C,0,82.0,A,0,89.0,B,0,89.0,D,0,81.0,C,0,78.0,B,1,74.0,A,1,75.0,B,0,79.0,D,0,81.0,3,79.0,-5.78,3.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,95.0,5.0,6.0,6.0,6.0,5.0,6.0,2.0,2.0,0.75,4.0,1.0,10.0,16.0,4.0,3.0,6.33,4.0,4.0,2.0,2.0,5.0,5.0,4.33,4.0,3.0,4.0,4.0,5.0,2.0,5.0,4.0,4.12,1,0,1,19,11,11,10,12,9,12,3,,,I've asked additional questions a couple of times. I've went back to the original case and checked the answers most of the times. ,,"To be honest, once you've given AI the task, it is very tempting not to check the results, especially when the case is quite complex. It also makes it hard to check the answers, cause it would take much longer to sort it out on your own. It results in a sense of unease when submitting the answers, cause you feel like you are relying on something you don't fully grasp"
66de0fe631ea4b3facbc2d37,ai,2026-07-16T12:43:26.381494+00:00,True,66,['Woman'],Administrator,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,A,0,87.0,C,0,90.0,D,0,80.0,C,0,89.0,D,1,97.0,B,0,98.0,B,1,89.0,D,0,90.0,B,1,91.0,A,1,87.0,D,1,81.0,B,1,91.0,6,89.17,0.33,5.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,1.0,97.5,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,2.88,18.0,5.0,7.0,18.0,17.0,4.0,11.5,3.0,4.0,2.0,2.0,4.0,4.0,3.83,5.0,4.0,4.0,4.0,5.0,1.0,5.0,5.0,4.62,1,1,1,14,12,5,8,12,6,12,4,,,I read the problems and the scenarios and took an estimate of what i thought would be the right answer. Some were quite clear what the correct answer would be but on the more complicated ones i took the lead from the AI and doubled checked some of the answers.,,
6760595cc33a17ad769453b4,ai,2026-07-17T10:54:15.080659+00:00,True,20,['Woman'],student,Native English speaker,Vocational college degree,About once a day,D,1,27.0,C,0,21.0,D,0,34.0,D,0,35.0,D,1,35.0,B,0,28.0,D,0,23.0,D,0,44.0,D,0,81.0,B,0,76.0,B,0,63.0,B,1,72.0,3,44.92,-0.33,2.0,2.0,4.0,1.0,2.0,5.0,4.0,5.0,3.0,4.0,2.0,57.5,6.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,-0.12,6.0,1.0,5.0,9.0,9.0,12.0,7.0,3.0,4.0,2.0,2.0,3.0,3.0,3.5,2.0,2.0,1.0,2.0,3.0,4.0,5.0,2.0,2.38,1,1,1,23,11,12,12,7,1,9,5,,,I asked it the questions and then asked if it was sure because the answers often changed,,
6a22f3e9176d5e2456f908b0,ai,2026-07-17T11:03:48.919171+00:00,True,30,['Man'],Unemployed,Native English speaker,Doctoral degree,About once a day,D,1,58.0,A,0,36.0,D,0,7.0,D,0,72.0,D,1,100.0,B,0,62.0,B,1,81.0,D,0,68.0,B,1,28.0,A,1,35.0,B,0,45.0,A,0,45.0,5,53.08,12.54,2.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,1.0,4.0,1.0,70.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,-0.75,14.0,3.0,3.0,15.0,9.0,7.0,8.5,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,5.0,3.0,3.5,1,0,1,23,12,6,12,10,3,4,2,,,Initially just went with AI answers but then noticed it sometimes gave different answers if asked the same question twice so started double checking to make sure they matched.,,
6a218dae2f1b98857277d1de,ai,2026-07-17T11:31:22.708259+00:00,True,21,['Woman'],Student,Native English speaker,Upper secondary school / High school,A few times a week,D,1,50.0,D,0,44.0,B,0,79.0,D,0,75.0,D,1,39.0,C,1,86.0,D,0,40.0,A,1,60.0,B,1,70.0,D,0,84.0,D,1,85.0,D,0,80.0,6,66.0,-2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,5.0,2.0,1.0,2.0,52.5,5.0,1.0,2.0,1.0,3.0,4.0,3.0,4.0,-1.12,14.0,1.0,1.0,10.0,10.0,12.0,8.0,1.0,1.0,5.0,5.0,2.0,1.0,1.17,3.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,2.75,1,1,1,13,10,5,10,10,5,9,2,,,i found the tasks super confusing so I mostly relied on AI,,
6a1dae952d20ecda007b5877,ai,2026-07-17T12:05:57.937690+00:00,True,33,['Man'],construction,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,A,0,44.0,A,0,76.0,D,0,85.0,B,0,79.0,D,1,77.0,C,1,81.0,C,0,81.0,C,0,83.0,B,1,74.0,D,0,77.0,D,1,81.0,B,1,80.0,5,76.5,3.6,4.0,1.0,5.0,2.0,5.0,2.0,4.0,5.0,2.0,4.0,1.0,85.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,1.5,20.0,3.0,7.0,20.0,19.0,10.0,13.17,4.0,4.0,2.0,2.0,4.0,2.0,3.67,5.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,3.75,1,0,1,14,12,8,12,10,3,10,3,,,,,
60e48eec877235a629691790,ai,2026-07-17T12:40:44.759609+00:00,True,38,['Woman'],Teacher,Native English speaker,Doctoral degree,About once a week,A,0,87.0,A,0,75.0,D,0,83.0,B,0,87.0,D,1,100.0,B,0,100.0,B,1,100.0,A,1,76.0,C,0,100.0,D,0,84.0,B,0,100.0,D,0,54.0,3,87.17,6.44,4.0,1.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,55.0,6.0,6.0,7.0,5.0,4.0,4.0,2.0,1.0,0.38,6.0,6.0,6.0,16.0,3.0,3.0,6.67,4.0,4.0,3.0,3.0,5.0,4.0,3.83,4.0,4.0,5.0,5.0,5.0,1.0,4.0,5.0,4.62,1,1,1,16,12,6,12,10,6,10,4,,,trust in the AI but did read through the response,,none
